time,dest_type,steps,avg_steps
117.819407,parent,1,12.427272727272728
117.875719,parent,7,12.402714932126697
117.901027,target,1,12.603636363636364
118.02662,target,1,12.56159420289855
118.10557,parent,2,12.355855855855856
118.239491,target,13,12.563176895306858
118.551422,target,8,12.546762589928058
118.904666,target,1,12.505376344086022
119.23724,target,2,12.467857142857143
119.262249,target,19,12.491103202846976
119.573418,parent,21,12.394618834080717
119.596434,target,22,12.52482269503546
119.728345,parent,3,12.352678571428571
119.825876,target,16,12.537102473498233
119.979301,parent,8,12.333333333333334
119.979508,parent,13,12.336283185840708
120.00414,target,5,12.51056338028169
120.056757,parent,4,12.299559471365638
120.132216,target,6,12.487719298245613
121.028663,parent,35,12.399122807017545
121.051868,parent,1,12.34934497816594
121.107329,parent,11,12.343478260869565
121.253023,parent,14,12.35064935064935
121.888097,target,14,12.493006993006993
122.09021,parent,2,12.306034482758621
122.301761,parent,8,12.28755364806867
122.33032,target,3,12.45993031358885
122.819173,parent,20,12.320512820512821
123.018209,target,3,12.427083333333334
123.160524,parent,17,12.340425531914894
123.290083,parent,11,12.334745762711865
123.29048,target,4,12.397923875432525
123.39473,parent,15,12.345991561181435
123.833874,target,5,12.372413793103448
124.302885,parent,4,12.3109243697479
124.582201,parent,20,12.343096234309623
124.582842,target,29,12.429553264604811
125.153349,target,4,12.400684931506849
125.637932,parent,49,12.495833333333334
125.756595,parent,6,12.468879668049793
125.756921,parent,25,12.520661157024794
125.88817,parent,25,12.572016460905349
125.973229,target,35,12.477815699658702
126.376071,target,3,12.445578231292517
126.596212,parent,3,12.532786885245901
126.596598,parent,5,12.50204081632653
126.843104,parent,19,12.528455284552846
127.285766,parent,3,12.489878542510121
127.636956,target,1,12.40677966101695
127.637189,target,28,12.45945945945946
128.096498,target,8,12.444444444444445
128.283255,target,62,12.610738255033556
128.610522,target,3,12.578595317725753
128.736873,parent,23,12.53225806451613
128.737078,target,13,12.58
129.038203,parent,9,12.518072289156626
129.118606,parent,16,12.532
129.252462,parent,1,12.48605577689243
129.334742,parent,23,12.527777777777779
129.821903,parent,2,12.486166007905139
130.053427,target,1,12.541528239202657
130.152104,parent,20,12.515748031496063
130.27753,target,7,12.52317880794702
131.033782,parent,1,12.470588235294118
131.144232,target,1,12.485148514851485
131.275693,target,1,12.447368421052632
131.275879,parent,48,12.609375
131.368658,parent,31,12.680933852140077
131.544396,parent,13,12.682170542635658
132.030645,target,2,12.41311475409836
132.601535,parent,9,12.667953667953668
132.837712,parent,19,12.692307692307692
132.837952,parent,20,12.720306513409962
132.972723,parent,46,12.84732824427481
133.36727,parent,13,12.847908745247148
133.610483,target,19,12.434640522875817
133.875768,target,1,12.397394136807817
133.875914,target,7,12.37987012987013
134.612988,target,61,12.537216828478964
