time,num_entities,avg_entities
360.986742,141953.000000,139243.650000
361.802626,142251.000000,139518.450000
362.559059,142551.000000,139798.250000
363.46218,142952.000000,140083.150000
364.94601,143554.000000,140668.150000
365.693762,143855.000000,140963.200000
366.421426,144155.000000,141263.250000
367.900615,144755.000000,141863.600000
368.746944,145054.000000,142163.750000
369.503598,145356.000000,142463.900000
371.044292,145955.000000,143064.100000
372.031595,146354.000000,143369.050000
373.084035,146753.000000,143683.950000
374.071846,147153.000000,144003.850000
375.050652,147554.000000,144328.800000
376.061109,147953.000000,144658.800000
377.024639,148353.000000,144993.800000
377.988936,148754.000000,145333.850000
378.971102,149154.000000,145679.000000
379.765093,149455.000000,146024.200000
380.548521,149754.000000,146364.300000
381.496962,150154.000000,146709.300000
383.181242,150853.000000,147404.150000
384.002204,151151.000000,147753.950000
385.010716,151553.000000,148108.850000
386.003309,151954.000000,148468.800000
387.011163,152354.000000,148833.800000
388.033661,152754.000000,149203.700000
389.074921,153153.000000,149578.550000
390.093728,153553.000000,149958.450000
391.107153,153952.000000,150338.350000
392.129796,154352.000000,150718.300000
393.173998,154752.000000,151098.250000
394.207736,155151.000000,151478.100000
395.256875,155552.000000,151858.050000
396.454105,156052.000000,152243.000000
397.479457,156451.000000,152627.850000
398.718175,156950.000000,153017.650000
399.678845,157350.000000,153412.400000
400.6655,157750.000000,153812.200000
401.671242,158151.000000,154212.050000
402.685695,158550.000000,154616.900000
403.789917,158950.000000,155021.750000
405.022111,159450.000000,155436.700000
406.307136,159950.000000,155856.550000
407.534223,160450.000000,156281.350000
408.748109,160949.000000,156711.100000
409.984224,161449.000000,157145.850000
411.232774,161949.000000,157585.650000
412.558419,162448.000000,158030.400000
413.924166,162947.000000,158480.150000
415.570755,163545.000000,158939.800000
417.205351,164143.000000,159409.350000
418.920321,164842.000000,159893.900000
420.675059,165543.000000,160393.450000
422.04181,166143.000000,160898.000000
423.463349,166743.000000,161412.600000
424.834016,167344.000000,161932.300000
426.578495,167946.000000,162462.100000
428.224026,168543.000000,163001.750000
429.822721,169244.000000,163556.400000
431.240458,169844.000000,164121.100000
432.686543,170445.000000,164695.850000
434.130925,171044.000000,165275.550000
435.442865,171544.000000,165855.250000
436.848495,172143.000000,166439.900000
438.156852,172643.000000,167024.600000
439.65836,173244.000000,167614.350000
440.935219,173745.000000,168204.150000
442.32935,174345.000000,168799.000000
443.60647,174844.000000,169393.850000
444.920607,175344.000000,169983.800000
446.366338,175944.000000,170573.850000
