time,dest_type,steps,avg_steps
377.462804,parent,1,14.147420147420148
377.644192,target,8,14.733333333333333
377.661694,target,5,14.722158438576349
377.661867,target,3,14.708715596330276
378.22098,target,3,14.695303550973653
379.448743,target,2,14.680778032036613
379.75397,target,20,14.686857142857143
380.156064,parent,40,14.179141104294478
380.156184,parent,22,14.188725490196079
380.156222,parent,31,14.209302325581396
380.186779,target,13,14.684931506849315
380.379486,parent,5,14.19804400977995
380.452788,parent,21,14.206349206349206
380.45294,target,9,14.678449258836944
381.452063,parent,2,14.191463414634146
381.638867,parent,3,14.177831912302072
381.972353,target,5,14.66742596810934
382.437622,parent,18,14.182481751824817
382.437769,parent,50,14.226002430133658
382.924322,parent,18,14.230582524271844
383.235442,parent,5,14.219393939393939
383.442302,parent,2,14.204600484261501
383.654638,parent,4,14.192261185006046
383.899562,parent,8,14.184782608695652
384.12568,target,64,14.723549488054607
384.158789,target,7,14.714772727272727
384.365899,target,9,14.708286038592508
384.366073,target,4,14.696145124716553
384.41565,target,18,14.699886749716875
384.652728,parent,8,14.177322074788902
385.127441,target,56,14.746606334841628
385.159504,target,12,14.743502824858757
385.418728,target,55,14.788939051918735
386.125667,parent,2,14.162650602409638
386.239149,target,6,14.779030439684329
386.448522,parent,10,14.157641395908543
387.679602,parent,23,14.16826923076923
387.926535,parent,6,14.15846338535414
388.129018,parent,23,14.16906474820144
388.166073,parent,10,14.164071856287425
388.209851,parent,19,14.169856459330143
388.424026,target,11,14.774774774774775
388.667188,target,5,14.763779527559056
388.752148,parent,3,14.156511350059738
389.439027,target,16,14.765168539325842
389.664218,parent,6,14.146778042959427
389.956486,target,34,14.78675645342312
390.114695,parent,27,14.162097735399286
390.148809,target,4,14.774663677130045
390.66319,target,16,14.776035834266517
390.910408,target,99,14.870246085011185
391.114332,target,1,14.854748603351956
391.151638,parent,21,14.170238095238096
391.194633,parent,11,14.166468489892985
391.706959,parent,5,14.155581947743467
391.910006,parent,4,14.143534994068801
391.91018,parent,11,14.139810426540285
392.654438,parent,9,14.133727810650887
392.65453,target,6,14.844866071428571
393.150046,target,28,14.85953177257525
393.229662,parent,32,14.1548463356974
393.453723,parent,12,14.152302243211334
393.656298,target,7,14.850779510022273
393.672294,parent,8,14.14504716981132
393.672504,target,83,14.9265850945495
393.718874,parent,8,14.137809187279151
393.925434,target,11,14.922222222222222
394.21444,parent,18,14.14235294117647
394.415592,parent,33,14.164512338425382
394.644239,parent,3,14.151408450704226
394.666933,target,1,14.90677025527192
394.754787,target,58,14.954545454545455
394.755037,parent,1,14.13599062133646
395.131082,parent,3,14.12295081967213
395.149281,parent,35,14.147368421052631
395.43755,target,3,14.941306755260243
395.437688,target,4,14.929203539823009
395.900719,target,1,14.913812154696133
396.381092,parent,49,14.188084112149532
396.381188,target,2,14.899558498896248
396.427808,parent,4,14.176196032672111
396.908497,parent,4,14.164335664335665
397.132599,parent,1,14.149010477299186
397.148714,target,3,14.886438809261302
397.148817,target,10,14.881057268722467
397.664388,parent,86,14.232558139534884
398.155712,target,26,14.893289328932893
398.254447,target,1,14.878021978021978
398.444533,parent,30,14.250871080139373
398.870762,target,5,14.867178924259056
398.888567,parent,33,14.272621809744779
398.913099,parent,87,14.356894553881808
399.120442,parent,4,14.344907407407407
399.158509,target,8,14.859649122807017
399.15868,parent,35,14.36878612716763
399.158778,target,32,14.878422782037239
399.158945,parent,17,14.371824480369515
399.158995,target,6,14.86870897155361
399.42508,parent,3,14.358708189158016
399.925555,target,17,14.87103825136612
400.418399,target,41,14.899563318777293
400.477352,parent,19,14.36405529953917
400.638403,target,2,14.885496183206106
400.922478,parent,24,14.375143843498273
401.147263,parent,29,14.391954022988505
401.438199,target,8,14.877995642701524
401.682287,parent,5,14.381171067738231
401.75772,parent,12,14.378440366972477
401.757936,target,2,14.86398258977149
401.917125,parent,36,14.403207331042383
402.150761,target,68,14.921739130434782
402.450743,parent,1,14.38787185354691
403.135492,parent,27,14.402285714285714
403.152918,target,5,14.910966340933768
403.198894,target,4,14.899132321041215
403.449205,parent,42,14.4337899543379
403.658544,target,44,14.930660888407367
403.658709,parent,9,14.427594070695553
403.704261,parent,15,14.428246013667426
403.728496,target,71,14.991341991341992
403.939016,target,5,14.98054054054054
403.939156,parent,27,14.44254835039818
404.399646,parent,11,14.438636363636364
404.718102,parent,1,14.423382519863791
404.883361,target,1,14.965442764578833
404.900996,target,6,14.955771305285868
404.975235,target,1,14.94073275862069
404.975348,target,2,14.926803013993542
405.147566,parent,3,14.410430839002268
405.481912,target,14,14.925806451612903
405.507175,target,1,14.910848549946294
406.155627,parent,90,14.4960362400906
406.155744,target,36,14.933476394849786
406.15583,parent,6,14.486425339366516
406.1559,parent,1,14.471186440677966
406.426852,target,25,14.944265809217578
406.42699,target,1,14.929336188436832
407.130955,parent,2,14.457110609480813
407.172373,target,28,14.94331550802139
407.172495,parent,6,14.447576099210822
407.243974,parent,6,14.438063063063064
407.459367,target,41,14.971153846153847
407.633736,parent,19,14.443194600674916
407.65107,parent,10,14.438202247191011
408.158126,parent,7,14.429854096520764
408.428905,parent,5,14.419282511210762
408.495978,target,6,14.961579509071505
408.869004,target,5,14.950959488272922
408.952348,parent,4,14.407614781634939
409.174195,parent,15,14.4082774049217
409.651977,parent,1,14.393296089385474
409.899009,parent,8,14.386160714285714
409.91692,parent,4,14.37458193979933
410.618388,target,13,14.94888178913738
410.916613,target,5,14.938297872340426
410.916793,target,1,14.923485653560043
410.936892,parent,4,14.3630289532294
411.446591,target,8,14.916135881104035
411.446841,parent,13,14.361512791991101
411.50157,parent,1,14.346666666666666
411.501713,target,3,14.903499469777307
411.671466,parent,9,14.340732519422863
411.92055,target,13,14.901483050847459
